Time,ch1,ch1_Interpolated,ch7,ch8,rssi
06/07/2014 12:05:14.567456000,17.2080440521,,17.3899993896,83.2200012207,-74
06/07/2014 12:05:19.566271000,17.2226276398,,17.3899993896,83.2200012207,-74
06/07/2014 12:05:24.568560000,17.2242050171,,17.4200000763,83.3499984741,-74
06/07/2014 12:05:29.569529000,17.2334938049,,17.3999996185,83.5699996948,-73
06/07/2014 12:05:34.565891000,17.2323799133,,17.4200000763,83.7699966431,-74
06/07/2014 12:05:39.567218000,17.2421321869,,17.4599990845,83.7900009155,-74
06/07/2014 12:05:44.569207000,17.2462177277,,17.4099998474,83.7699966431,-73
06/07/2014 12:05:49.571524000,17.2548542023,,17.4400005341,83.7099990845,-75
06/07/2014 12:05:54.568195000,17.260055542,,17.4200000763,83.7099990845,-75
06/07/2014 12:05:59.566490000,17.2611675262,,17.4200000763,83.6800003052,-74
06/07/2014 12:06:04.568041000,17.2526245117,,17.4200000763,83.5699996948,-74
06/07/2014 12:06:09.568801000,17.2650699615,,17.4200000763,83.5500030518,-74
06/07/2014 12:06:14.565481000,17.2630252838,,17.4200000763,83.5999984741,-75
06/07/2014 12:06:19.566097000,17.2834606171,,17.3999996185,83.7399978638,-74
06/07/2014 12:06:24.567100000,17.2860603333,,17.4300003052,83.8499984741,-75
06/07/2014 12:06:29.565859000,17.2878265381,,17.3999996185,83.9300003052,-74
06/07/2014 12:06:34.567343000,17.2977638245,,17.3899993896,83.9300003052,-74
06/07/2014 12:06:39.567193000,17.309928894,,17.3799991608,83.9000015259,-75
06/07/2014 12:06:44.567477000,17.313457489,,17.3899993896,83.8799972534,-75
06/07/2014 12:06:49.567448000,17.3098335266,,17.3899993896,83.9000015259,-74
06/07/2014 12:06:54.569090000,17.3103942871,,17.4200000763,83.8199996948,-76
06/07/2014 12:06:59.565298000,17.3176364899,,17.4099998474,83.7099990845,-75
06/07/2014 12:07:04.566196000,17.3180084229,,17.4099998474,83.7099990845,-75
06/07/2014 12:07:09.567146000,17.3105773926,,17.3899993896,83.7399978638,-75
06/07/2014 12:07:14.566119000,17.3278522491,,17.3899993896,83.7099990845,-74
06/07/2014 12:07:19.567028000,17.3297100067,,17.3999996185,83.7099990845,-73
06/07/2014 12:07:24.567682000,17.3314762115,,17.3999996185,83.6800003052,-74
06/07/2014 12:07:29.566844000,17.3372325897,,17.3999996185,83.6600036621,-74
06/07/2014 12:07:34.566647000,17.3286895752,,17.4099998474,83.6800003052,-74
06/07/2014 12:07:44.567094000,17.3222827911,,17.3799991608,83.7699966431,-73
06/07/2014 12:07:49.565984000,17.3024978638,,17.4099998474,83.7699966431,-75
06/07/2014 12:07:54.565577000,17.2854118347,,17.3999996185,83.7099990845,-73
06/07/2014 12:07:59.565750000,17.2784442902,,17.4400005341,83.6800003052,-74
06/07/2014 12:08:04.568712000,17.2702732086,,17.4300003052,83.6600036621,-75
06/07/2014 12:08:09.569420000,17.2738933563,,17.4099998474,83.7399978638,-74
06/07/2014 12:08:14.566282000,17.275844574,,17.4200000763,83.9899978638,-74
06/07/2014 12:08:19.567726000,17.2898712158,,17.4300003052,84.3099975586,-73
06/07/2014 12:08:24.568985000,17.2970199585,,17.4200000763,84.5599975586,-74
06/07/2014 12:08:29.566738000,17.3125267029,,17.4300003052,84.8099975586,-73
06/07/2014 12:08:34.565760000,17.3220920563,,17.4200000763,85.0500030518,-75
06/07/2014 12:08:39.565317000,17.3312892914,,17.4099998474,85.3000030518,-75
06/07/2014 12:08:44.567381000,17.3510704041,,17.4200000763,85.5699996948,-74
06/07/2014 12:08:49.566129000,17.3545074463,,17.4099998474,85.7399978638,-75
06/07/2014 12:08:54.566077000,17.3613796234,,17.3999996185,85.7399978638,-74
06/07/2014 12:08:59.567654000,17.3779067993,,17.4099998474,85.7099990845,-74
06/07/2014 12:09:04.578390000,17.3845996857,,17.4099998474,85.7099990845,-74
06/07/2014 12:09:09.567728000,17.3785591125,,17.3999996185,85.6500015259,-74
06/07/2014 12:09:14.568672000,17.4069766998,,17.4200000763,85.5400009155,-75
06/07/2014 12:09:19.570167000,17.4067878723,,17.4200000763,85.5400009155,-74
06/07/2014 12:09:21.516018000,17.4255504608,,17.3999996185,85.6299972534,-76
06/07/2014 12:09:29.566545000,17.4325141907,,17.4099998474,85.7099990845,-74
06/07/2014 12:09:34.568892000,17.413848877,,17.4200000763,85.8399963379,-74
06/07/2014 12:09:39.567489000,17.4074401855,,17.4300003052,85.7099990845,-75
06/07/2014 12:09:44.565861000,17.4030761719,,17.4400005341,85.4400024414,-74
06/07/2014 12:09:49.565606000,17.3728942871,,17.4400005341,85.1900024414,-73
06/07/2014 12:09:54.565457000,17.3839454651,,17.4500007629,85.0299987793,-75
06/07/2014 12:10:04.569365000,17.3914680481,,17.4200000763,85.1100006104,-75
06/07/2014 12:10:09.566167000,17.3807868958,,17.4400005341,85.0800018311,-74
06/07/2014 12:10:14.569770000,17.3911895752,,17.4300003052,84.8899993896,-74
06/07/2014 12:10:19.565969000,17.3976917267,,17.4400005341,84.75,-74
06/07/2014 12:10:24.566410000,17.4050273895,,17.4400005341,84.6200027466,-73
06/07/2014 12:10:29.567576000,17.3897037506,,17.4400005341,84.3700027466,-75
06/07/2014 12:10:34.570075000,17.395275116,,17.4500007629,84.2099990845,-73
06/07/2014 12:10:39.566889000,17.387845993,,17.4400005341,83.9899978638,-75
06/07/2014 12:10:44.568821000,17.3927688599,,17.4400005341,83.7900009155,-75
06/07/2014 12:10:49.565846000,17.4030761719,,17.4500007629,83.5999984741,-73
06/07/2014 12:10:54.565880000,17.3971309662,,17.4500007629,83.4899978638,-75
06/07/2014 12:10:59.566946000,17.3928604126,,17.4799995422,83.4899978638,-75
06/07/2014 12:11:04.568385000,17.3939762115,,17.4599990845,83.5699996948,-75
06/07/2014 12:11:09.566216000,17.4160766602,,17.4599990845,83.7699966431,-74
06/07/2014 12:11:14.568041000,17.4146842957,,17.4400005341,84.0999984741,-74
06/07/2014 12:11:19.565995000,17.4147777557,,17.4400005341,84.2600021362,-75
06/07/2014 12:11:24.566623000,17.4390182495,,17.4400005341,84.3700027466,-75
06/07/2014 12:11:29.567791000,17.4344654083,,17.4500007629,84.4199981689,-73
06/07/2014 12:11:34.566251000,17.4311199188,,17.4599990845,84.3399963379,-75
06/07/2014 12:11:39.566689000,17.4418010712,,17.4599990845,84.1500015259,-75
06/07/2014 12:11:44.565202000,17.4518299103,,17.4500007629,84.0999984741,-74
06/07/2014 12:11:49.568214000,17.4522018433,,17.4500007629,84.1800003052,-76
06/07/2014 12:11:54.565599000,17.4554519653,,17.4400005341,84.2099990845,-76
06/07/2014 12:11:59.566446000,17.473279953,,17.4599990845,84.2300033569,-73
06/07/2014 12:12:04.568270000,17.4737434387,,17.4500007629,84.2300033569,-74
06/07/2014 12:12:09.568724000,17.4722576141,,17.4599990845,84.2600021362,-74
06/07/2014 12:12:14.566593000,17.4971466064,,17.4699993134,84.3700027466,-74
06/07/2014 12:12:19.566176000,17.5013237,,17.4699993134,84.2900009155,-76
06/07/2014 12:12:24.565857000,17.4837741852,,17.4599990845,84.2600021362,-75
06/07/2014 12:12:34.569575000,17.4996528625,,17.5,84.0999984741,-75
06/07/2014 12:12:39.566188000,17.5004882813,,17.4699993134,84.0999984741,-75
06/07/2014 12:12:44.567498000,17.5155296326,,17.4599990845,83.9899978638,-74
06/07/2014 12:12:49.569477000,17.5122795105,,17.4799995422,83.9899978638,-75
06/07/2014 12:12:54.569760000,17.5072689056,,17.5,83.9599990845,-74
06/07/2014 12:13:04.568266000,17.5072689056,,17.4799995422,83.9899978638,-74
06/07/2014 12:13:09.565880000,17.5034618378,,17.5,83.9300003052,-76
06/07/2014 12:13:14.568220000,17.4982585907,,17.4899997711,83.9300003052,-75
06/07/2014 12:13:19.565764000,17.4704017639,,17.4799995422,83.8799972534,-73
06/07/2014 12:13:24.566333000,17.4770870209,,17.4899997711,83.7099990845,-76
06/07/2014 12:13:29.565874000,17.4623222351,,17.5100002289,83.6600036621,-76
06/07/2014 12:13:34.568026000,17.4682674408,,17.5,83.7399978638,-76
06/07/2014 12:13:39.565595000,17.4649238586,,17.5,83.8799972534,-74
06/07/2014 12:13:44.567393000,17.4658489227,,17.5,84.0999984741,-74
06/07/2014 12:13:49.565947000,17.4646434784,,17.4799995422,84.2900009155,-75
06/07/2014 12:13:54.568929000,17.4517383575,,17.5100002289,84.4199981689,-75
06/07/2014 12:13:59.566069000,17.460559845,,17.5100002289,84.4800033569,-74
06/07/2014 12:14:04.568349000,17.4599075317,,17.5200004578,84.5299987793,-75
06/07/2014 12:14:09.565184000,17.4460716248,,17.5200004578,84.5100021362,-74
06/07/2014 12:14:14.565784000,17.4339084625,,17.5200004578,84.4199981689,-75
06/07/2014 12:14:19.571517000,17.4133834839,,17.5,84.2900009155,-75
06/07/2014 12:14:24.566976000,17.4045600891,,17.5,84.1200027466,-74
06/07/2014 12:14:29.567629000,17.3925857544,,17.5200004578,83.9899978638,-73
06/07/2014 12:14:34.569391000,17.3757743835,,17.5,83.9599990845,-75
06/07/2014 12:14:39.566950000,17.3630485535,,17.5200004578,83.9300003052,-75
06/07/2014 12:14:41.517773000,17.3468914032,,17.4899997711,83.7399978638,-74
06/07/2014 12:14:49.568664000,17.3433647156,,17.4899997711,83.6800003052,-73
06/07/2014 12:14:54.568867000,17.3536701202,,17.5100002289,83.6600036621,-75
06/07/2014 12:14:59.566801000,17.3579444885,,17.5200004578,83.7099990845,-75
06/07/2014 12:15:04.565889000,17.3595199585,,17.5300006866,83.9300003052,-75
06/07/2014 12:15:09.565816000,17.375125885,,17.5200004578,84.2600021362,-75
06/07/2014 12:15:14.565859000,17.3836688995,,17.5100002289,84.5899963379,-75
06/07/2014 12:15:19.568602000,17.397321701,,17.5,84.8600006104,-76
06/07/2014 12:15:29.567063000,17.4081840515,,17.5,85.2200012207,-76
06/07/2014 12:15:34.568729000,17.4298171997,,17.5200004578,85.3000030518,-73
06/07/2014 12:15:39.569922000,17.413848877,,17.5200004578,85.4899978638,-75
06/07/2014 12:15:44.567859000,17.4210910797,,17.4899997711,85.5199966431,-75
06/07/2014 12:15:49.571164000,17.4063262939,,17.5100002289,85.5199966431,-73
06/07/2014 12:15:54.565868000,17.4229488373,,17.5200004578,85.3799972534,-75
06/07/2014 12:15:59.568253000,17.3819961548,,17.5200004578,85.2399978638,-74
06/07/2014 12:16:04.567899000,17.3687171936,,17.5200004578,84.9700012207,-74
06/07/2014 12:16:09.568836000,17.38580513,,17.5300006866,84.6699981689,-74
06/07/2014 12:16:14.568042000,17.3785591125,,17.5100002289,84.5599975586,-74
06/07/2014 12:16:19.567091000,17.3910961151,,17.5200004578,84.6399993896,-76
06/07/2014 12:16:24.565191000,17.3884963989,,17.5200004578,84.8300018311,-76
06/07/2014 12:16:29.565712000,17.3981552124,,17.5400009155,84.9700012207,-76
06/07/2014 12:16:34.569071000,17.4129199982,,17.5200004578,85.0500030518,-75
06/07/2014 12:16:39.568681000,17.4323272705,,17.5300006866,85.1399993896,-74
06/07/2014 12:16:44.565707000,17.4485816956,,17.5499992371,85.2699966431,-74
06/07/2014 12:16:49.566330000,17.459072113,,17.5599994659,85.5199966431,-77
06/07/2014 12:16:54.566195000,17.4856300354,,17.5200004578,85.6800003052,-76
06/07/2014 12:17:04.568739000,17.481174469,,17.5100002289,85.9000015259,-74
06/07/2014 12:17:06.517638000,17.466129303,,17.5200004578,85.7099990845,-75
06/07/2014 12:17:14.566867000,17.4527568817,,17.5200004578,85.2399978638,-76
06/07/2014 12:17:19.566277000,17.4704017639,,17.5400009155,84.6399993896,-75
06/07/2014 12:17:24.566099000,17.456659317,,17.5300006866,84.1200027466,-76
06/07/2014 12:17:29.565781000,17.4421730042,,17.5400009155,83.7099990845,-74
06/07/2014 12:17:34.565861000,17.4264755249,,17.5499992371,83.5199966431,-75
06/07/2014 12:17:39.569173000,17.4240608215,,17.5400009155,83.4100036621,-73
06/07/2014 12:17:44.567343000,17.4279632568,,17.5400009155,83.3300018311,-74
06/07/2014 12:17:49.565891000,17.4067878723,,17.5400009155,83.2200012207,-73
06/07/2014 12:17:54.567304000,17.4179325104,,17.5200004578,83.1299972534,-74
06/07/2014 12:17:59.566867000,17.3929538727,,17.5300006866,83.1100006104,-75
06/07/2014 12:18:04.565668000,17.3840408325,,17.5200004578,83.2200012207,-75
06/07/2014 12:18:09.569060000,17.3745651245,,17.5200004578,83.3000030518,-76
06/07/2014 12:18:14.569393000,17.3853416443,,17.5200004578,83.3799972534,-75
06/07/2014 12:18:19.567225000,17.3782806396,,17.5400009155,83.5199966431,-77
06/07/2014 12:18:24.567459000,17.3796710968,,17.5499992371,83.5699996948,-74
06/07/2014 12:18:29.566079000,17.3986206055,,17.5400009155,83.7399978638,-75
06/07/2014 12:18:34.566862000,17.3986206055,,17.5400009155,83.9899978638,-74
06/07/2014 12:18:39.568543000,17.409948349,,17.5400009155,84.2099990845,-75
06/07/2014 12:18:44.565879000,17.4163532257,,17.5499992371,84.3099975586,-75
06/07/2014 12:18:49.566980000,17.4317703247,,17.5400009155,84.4499969482,-74
06/07/2014 12:18:54.567708000,17.4333515167,,17.5400009155,84.6399993896,-76
06/07/2014 12:18:59.566526000,17.4485816956,,17.5100002289,84.8099975586,-75
06/07/2014 12:19:04.566336000,17.4593505859,,17.5100002289,84.8600006104,-74
06/07/2014 12:19:09.565771000,17.4606494904,,17.5300006866,84.75,-75
06/07/2014 12:19:14.567901000,17.4797801971,,17.5,84.5599975586,-74
06/07/2014 12:19:19.568562000,17.4798736572,,17.5200004578,84.2900009155,-75
06/07/2014 12:19:24.568356000,17.4886951447,,17.5200004578,84.1500015259,-74
06/07/2014 12:19:29.566455000,17.5057830811,,17.5,83.9899978638,-74
06/07/2014 12:19:34.569326000,17.5166454315,,17.5200004578,83.7900009155,-75
06/07/2014 12:19:39.565913000,17.5374450684,,17.5200004578,83.7099990845,-75
06/07/2014 12:19:44.569302000,17.5329914093,,17.5200004578,83.8199996948,-75
06/07/2014 12:19:49.566165000,17.5586166382,,17.5400009155,83.7900009155,-74
06/07/2014 12:19:54.566388000,17.5621452332,,17.5400009155,83.7399978638,-75
06/07/2014 12:19:59.566228000,17.5864753723,,17.5200004578,83.7900009155,-76
06/07/2014 12:20:04.567409000,17.5910224915,,17.5200004578,83.8799972534,-75
06/07/2014 12:20:09.568956000,17.5954799652,,17.5400009155,83.7399978638,-74
06/07/2014 12:20:14.568875000,17.592414856,,17.5200004578,83.4599990845,-76
06/07/2014 12:20:19.568740000,17.5927867889,,17.5100002289,83.2699966431,-75
06/07/2014 12:20:24.566749000,17.6052284241,,17.5400009155,83.0199966431,-77
06/07/2014 12:20:29.569431000,17.6030006409,,17.5499992371,82.8000030518,-77
06/07/2014 12:20:34.569194000,17.6137695313,,17.5400009155,82.8000030518,-76
06/07/2014 12:20:39.568051000,17.6226844788,,17.5400009155,83,-75
06/07/2014 12:20:49.568586000,17.625005722,,17.5699996948,83.1100006104,-74
06/07/2014 12:20:54.568028000,17.6179485321,,17.5599994659,82.9400024414,-76
06/07/2014 12:20:59.567064000,17.6291866302,,17.5599994659,82.7200012207,-75
06/07/2014 12:21:04.566044000,17.6382846832,,17.5900001526,82.6100006104,-76
06/07/2014 12:21:09.569779000,17.6527671814,,17.6000003815,82.6699981689,-76
06/07/2014 12:21:14.565790000,17.6497020721,,17.5799999237,82.75,-76
06/07/2014 12:21:19.566103000,17.6540660858,,17.5799999237,82.7799987793,-76
06/07/2014 12:21:24.565579000,17.640417099,,17.5599994659,82.7200012207,-76
06/07/2014 12:21:29.565886000,17.6417198181,,17.5900001526,82.5500030518,-75
06/07/2014 12:21:34.570041000,17.6617736816,,17.6000003815,82.5,-75
06/07/2014 12:21:39.568614000,17.6713371277,,17.6000003815,82.5500030518,-75
06/07/2014 12:21:44.566401000,17.6692008972,,17.5799999237,82.7200012207,-74
06/07/2014 12:21:49.565519000,17.6805286407,,17.5900001526,82.8899993896,-75
06/07/2014 12:21:54.570926000,17.6817359924,,17.5799999237,83.0199966431,-75
06/07/2014 12:21:59.567718000,17.7102394104,,17.6000003815,83.1900024414,-75
06/07/2014 12:22:04.567387000,17.7111644745,,17.6000003815,83.4400024414,-73
06/07/2014 12:22:06.515875000,17.7074546814,,17.6000003815,83.7399978638,-73
06/07/2014 12:22:14.567937000,17.7326126099,,17.6399993896,83.9000015259,-73
06/07/2014 12:22:19.566603000,17.7457962036,,17.6200008392,83.9000015259,-75
06/07/2014 12:22:24.566122000,17.7534103394,,17.6200008392,83.7399978638,-75
06/07/2014 12:22:26.518326000,17.7655735016,,17.6499996185,83.7699966431,-75
06/07/2014 12:22:34.567597000,17.7560100555,,17.6100006104,83.6600036621,-76
06/07/2014 12:22:39.567784000,17.7649230957,,17.6200008392,83.5199966431,-75
06/07/2014 12:22:44.565769000,17.7815380096,,17.6200008392,83.3499984741,-75
06/07/2014 12:22:49.566265000,17.7751331329,,17.6200008392,83.2699966431,-75
06/07/2014 12:22:54.568022000,17.7781047821,,17.6200008392,83.1100006104,-75
06/07/2014 12:22:59.569411000,17.7820987701,,17.6399993896,83.0800018311,-75
06/07/2014 12:23:04.565879000,17.7854404449,,17.6399993896,83.1900024414,-75
06/07/2014 12:23:14.566436000,17.7826538086,,17.6299991608,83.3799972534,-75
06/07/2014 12:23:19.567265000,17.7931442261,,17.6399993896,83.4400024414,-73
06/07/2014 12:23:24.568632000,17.7894325256,,17.6200008392,83.4599990845,-74
06/07/2014 12:23:29.567253000,17.8006649017,,17.6299991608,83.4599990845,-76
06/07/2014 12:23:34.568082000,17.8042850494,,17.6599998474,83.5199966431,-74
06/07/2014 12:23:39.566173000,17.7991809845,,17.6700000763,83.5699996948,-74
06/07/2014 12:23:44.568883000,17.7994556427,,17.6599998474,83.4599990845,-76
06/07/2014 12:23:49.568329000,17.8144054413,,17.6499996185,83.2699966431,-71
06/07/2014 12:23:54.571996000,17.821554184,,17.6800003052,83.1100006104,-68
06/07/2014 12:23:59.568282000,17.8235015869,,17.6700000763,82.9400024414,-63
06/07/2014 12:24:04.568441000,17.9008312225,,17.7199993134,82.8300018311,-63
06/07/2014 12:24:09.565835000,17.9763011932,,17.7700004578,83.2399978638,-58
06/07/2014 12:24:14.568784000,18.0651302338,,17.7800006866,83.6800003052,-69
06/07/2014 12:24:19.568571000,18.1220264435,,17.7800006866,84.0699996948,-71
06/07/2014 12:24:24.567772000,18.1965522766,,17.7999992371,84.2300033569,-67
06/07/2014 12:24:29.568085000,18.2699604034,,17.7800006866,84.1800003052,-84
06/07/2014 12:24:34.571124000,18.3250808716,,17.7600002289,84.4199981689,-78
06/07/2014 12:24:39.568502000,18.3769550323,,17.7600002289,85.3000030518,-85
06/07/2014 12:24:44.568196000,18.5089607239,,17.7800006866,86.3099975586,-83
06/07/2014 12:25:09.566017000,18.9173526764,,17.9500007629,87.2900009155,-64
06/07/2014 12:25:14.566597000,18.9261627197,,17.9500007629,86.7699966431,-75
06/07/2014 12:25:19.568550000,18.971868515,,17.9599990845,86.2699966431,-69
06/07/2014 12:25:24.567662000,19.0387210846,,17.9799995422,85.7399978638,-74
06/07/2014 12:25:29.566313000,19.0491085052,,18.0300006866,85.1100006104,-73
06/07/2014 12:25:34.566082000,19.1526794434,,18.0799999237,84.3899993896,-65
06/07/2014 12:25:39.568439000,19.2323207855,,18.0599994659,83.5800018311,-61
06/07/2014 12:25:44.565757000,19.2293567657,,18.1399993896,82.9100036621,-76
06/07/2014 12:25:59.566864000,19.3508815765,,18.2000007629,84.9199981689,-79
06/07/2014 12:26:04.567025000,19.4526481628,,18.2600002289,85.3099975586,-70
06/07/2014 12:26:09.566026000,19.5069770813,,18.2999992371,85.0400009155,-83
06/07/2014 12:26:14.566497000,19.521697998,,18.3199996948,84.8600006104,-82
06/07/2014 12:26:19.565521000,19.6330165863,,18.3500003815,84.7600021362,-77
06/07/2014 12:26:24.566861000,19.7006874084,,18.3999996185,84.9300003052,-75
06/07/2014 12:26:29.566493000,19.8313598633,,18.4400005341,85.2699966431,-77
06/07/2014 12:26:34.565568000,19.9591445923,,18.5,85.7200012207,-78
06/07/2014 12:26:39.569356000,20.0441265106,,18.5400009155,86.1600036621,-75
06/07/2014 12:26:44.567014000,20.1864356995,,18.5699996948,86.6699981689,-76
06/07/2014 12:26:49.569021000,20.3310489655,,18.6000003815,87.1200027466,-78
06/07/2014 12:26:54.566438000,20.424243927,,18.6200008392,87.5800018311,-77
06/07/2014 12:26:59.568465000,20.5739154816,,18.6700000763,88,-75
06/07/2014 12:27:04.568715000,20.7420043945,,18.7099990845,88.3700027466,-79
06/07/2014 12:27:09.568784000,20.841375351,,18.75,88.6900024414,-74
06/07/2014 12:27:14.566062000,21.0037708282,,18.7900009155,89,-76
06/07/2014 12:27:19.567827000,21.1378154755,,18.8299999237,89.3399963379,-77
06/07/2014 12:27:24.568420000,21.2364139557,,18.8799991608,89.6100006104,-74
06/07/2014 12:27:26.518890000,21.4396495819,,18.9300003052,89.9100036621,-77
06/07/2014 12:27:34.565969000,21.5375709534,,18.9400005341,90.1800003052,-77
06/07/2014 12:27:39.565766000,21.7039413452,,18.9799995422,90.4100036621,-77
06/07/2014 12:27:44.566125000,21.8457736969,,19.0400009155,90.6399993896,-77
06/07/2014 12:27:49.565800000,21.9429187775,,19.0699996948,90.8600006104,-77
06/07/2014 12:27:54.566048000,22.0374660492,,19.1200008392,91.0199966431,-76
06/07/2014 12:27:59.567269000,22.2168998718,,19.1399993896,91.1900024414,-77
06/07/2014 12:28:04.569757000,22.3743858337,,19.2000007629,91.3700027466,-74
06/07/2014 12:28:09.566796000,22.4773139954,,19.2600002289,91.5599975586,-76
06/07/2014 12:28:14.568217000,22.5948219299,,19.2999992371,91.7099990845,-78
06/07/2014 12:28:19.566220000,22.762796402,,19.2999992371,91.8799972534,-74
06/07/2014 12:28:24.565112000,22.7034454346,,19.3400001526,92.0400009155,-69
06/07/2014 12:28:34.565777000,22.7455654144,,19.3999996185,90.0100021362,-70
06/07/2014 12:28:39.565666000,22.6215839386,,19.3700008392,88.25,-60
06/07/2014 12:28:44.565727000,22.6920166016,,19.4200000763,86.7399978638,-63
06/07/2014 12:28:49.565931000,22.7179794312,,19.4599990845,85.6500015259,-63
06/07/2014 12:28:54.566210000,22.5920524597,,19.4500007629,85.0500030518,-54
06/07/2014 12:28:59.567883000,22.55219841,,19.4799995422,84.3600006104,-58
06/07/2014 12:29:04.565866000,22.5161361694,,19.4699993134,83.5599975586,-70
06/07/2014 12:29:09.566142000,22.5072593689,,19.5,82.7799987793,-67
06/07/2014 12:29:14.567266000,22.535369873,,19.5,82.1600036621,-61
06/07/2014 12:29:19.569445000,22.515953064,,19.5200004578,81.6900024414,-53
06/07/2014 12:29:24.566665000,22.4435310364,,19.5499992371,81.6800003052,-56
06/07/2014 12:29:29.566162000,22.4367599487,,19.5799999237,81.7699966431,-60
06/07/2014 12:29:34.570983000,22.4037418365,,19.6100006104,81.3499984741,-64
06/07/2014 12:29:39.566097000,22.3325366974,,19.6200008392,80.7699966431,-65
06/07/2014 12:29:44.567645000,22.318107605,,19.6200008392,80.4800033569,-62
06/07/2014 12:29:49.565502000,22.0479240417,,19.6599998474,80.3199996948,-55
06/07/2014 12:29:54.566237000,22.0241470337,,19.6599998474,79.9499969482,-65
06/07/2014 12:29:59.566069000,21.9715843201,,19.6800003052,80.0800018311,-61
06/07/2014 12:30:04.567197000,21.9554729462,,19.6700000763,80.2900009155,-70
06/07/2014 12:30:09.567932000,21.8981132507,,19.7099990845,80.3099975586,-61
06/07/2014 12:30:11.516453000,21.8549938202,,19.7299995422,80.1699981689,-62
06/07/2014 12:30:19.566118000,21.8207626343,,19.7600002289,80.0299987793,-64
06/07/2014 12:30:24.567298000,21.7823600769,,19.7800006866,79.8600006104,-62
06/07/2014 12:30:29.569579000,21.7575454712,,19.8199996948,79.7399978638,-58
06/07/2014 12:30:34.568339000,21.6751899719,,19.8500003815,79.4800033569,-63
06/07/2014 12:30:39.568848000,21.5670986176,,19.8500003815,79.3099975586,-67
06/07/2014 12:30:44.568529000,21.5401496887,,19.8799991608,79.1299972534,-67
06/07/2014 12:30:49.567092000,21.4088172913,,19.8700008392,78.8700027466,-72
06/07/2014 12:30:59.568721000,21.2454376221,,19.8999996185,78.5299987793,-62
06/07/2014 12:31:04.566697000,21.1542510986,,19.9300003052,78.1900024414,-63
06/07/2014 12:31:09.565471000,21.1347160339,,19.9400005341,77.7099990845,-63
06/07/2014 12:31:14.568500000,21.0749092102,,19.9799995422,77.4599990845,-63
06/07/2014 12:31:19.566289000,21.023891449,,20,77.2799987793,-63
06/07/2014 12:31:24.567559000,21.030172348,,20,77.0400009155,-65
06/07/2014 12:31:29.569030000,21.0053596497,,20.0200004578,76.8399963379,-62
06/07/2014 12:31:34.567406000,21.0257301331,,20.0300006866,76.7600021362,-73
06/07/2014 12:31:39.566982000,21.0646858215,,20.0599994659,76.8000030518,-61
06/07/2014 12:31:44.566817000,21.0228385925,,20.0900001526,76.6299972534,-64
06/07/2014 12:31:49.569021000,20.9760055542,,20.1299991608,76.2399978638,-60
06/07/2014 12:31:54.569029000,20.9539661407,,20.1299991608,75.9300003052,-64
06/07/2014 12:31:59.568393000,20.9683208466,,20.1299991608,75.7300033569,-63
06/07/2014 12:32:04.566467000,20.9865608215,,20.1599998474,75.6999969482,-61
06/07/2014 12:32:09.566042000,20.9922065735,,20.1800003052,75.6399993896,-65
06/07/2014 12:32:14.567237000,20.9689693451,,20.2000007629,75.6999969482,-60
06/07/2014 12:32:19.570910000,20.944152832,,20.2000007629,75.8700027466,-65
06/07/2014 12:32:24.565799000,20.9662818909,,20.2199993134,75.9300003052,-64
06/07/2014 12:32:29.569733000,20.9966335297,,20.2399997711,76.1699981689,-63
06/07/2014 12:32:34.568398000,20.9926509857,,20.2399997711,76.2799987793,-73
06/07/2014 12:32:39.568496000,21.0003395081,,20.2700004578,76.1100006104,-73
06/07/2014 12:32:44.567251000,21.0092277527,,20.2800006866,76.1699981689,-71
06/07/2014 12:32:49.567238000,21.0119113922,,20.2999992371,76.3399963379,-83
06/07/2014 12:32:54.568933000,21.0618171692,,20.3400001526,76.5100021362,-75
06/07/2014 12:32:59.567334000,21.0883903503,,20.3199996948,76.8300018311,-75
06/07/2014 12:33:04.566130000,21.0627441406,,20.3600006104,76.8000030518,-76
06/07/2014 12:33:09.566276000,21.0720977783,,20.3700008392,76.8499984741,-70
06/07/2014 12:33:14.569986000,21.1140365601,,20.3799991608,77.2200012207,-73
06/07/2014 12:33:19.567245000,21.1326446533,,20.3799991608,77.3099975586,-78
06/07/2014 12:33:24.569261000,21.1706981659,,20.4300003052,77.25,-75
06/07/2014 12:33:29.574908000,21.2087459564,,20.4400005341,77.3099975586,-80
06/07/2014 12:33:34.565585000,21.2283706665,,20.4500007629,77.3700027466,-72
06/07/2014 12:33:39.566319000,21.2336483002,,20.4200000763,77.0500030518,-78
06/07/2014 12:33:44.567736000,21.2622528076,,20.4400005341,76.7399978638,-79
06/07/2014 12:33:49.569016000,21.2775287628,,20.4599990845,76.7399978638,-75
06/07/2014 12:33:54.565429000,21.2806739807,,20.4699993134,76.7399978638,-72
06/07/2014 12:33:59.568339000,21.3355636597,,20.4799995422,76.8000030518,-73
06/07/2014 12:34:04.567450000,21.3332519531,,20.5100002289,76.5400009155,-73
06/07/2014 12:34:09.565855000,21.3496360779,,20.5300006866,76.2799987793,-74
06/07/2014 12:34:14.565809000,21.3784217834,,20.5599994659,76.3399963379,-76
06/07/2014 12:34:19.568979000,21.4048023224,,20.5400009155,76.2799987793,-76
06/07/2014 12:34:24.567565000,21.4035968781,,20.5499992371,76.4800033569,-74
